2020-06-29 15:17:00,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know why these aren\xe2\x80\x99t trending anymore, but across the country #BlackLivesMatter protests haven\xe2\x80\x99t stopped.\n\nThis\xe2\x80\xa6'"
2020-06-29 15:17:00,"b'RT @laurenistiredok: **PLEASE RETWEET** Elijah Weatherspoon has been missing since June 25, 2020. He went on a boat where he was the only b\xe2\x80\xa6'"
2020-06-29 15:16:59,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know why these aren\xe2\x80\x99t trending anymore, but across the country #BlackLivesMatter protests haven\xe2\x80\x99t stopped.\n\nThis\xe2\x80\xa6'"
2020-06-29 15:16:59,b'RT @AttorneyCrump: George Floyd\xe2\x80\x99s death should\xe2\x80\x99ve been a WAKE UP call to police officers NATIONWIDE.. Yet they are STILL on our necks!! Sgt\xe2\x80\xa6'
2020-06-29 15:16:59,"b'RT @MrAndyNgo: Another person was reportedly killed at the Seattle ""Autonomous Zone"" tonight. Some on the ground say the person was shot an\xe2\x80\xa6'"
2020-06-29 15:16:59,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know why these aren\xe2\x80\x99t trending anymore, but across the country #BlackLivesMatter protests haven\xe2\x80\x99t stopped.\n\nThis\xe2\x80\xa6'"
2020-06-29 15:16:59,"b'RT @laurenistiredok: **PLEASE RETWEET** Elijah Weatherspoon has been missing since June 25, 2020. He went on a boat where he was the only b\xe2\x80\xa6'"
2020-06-29 15:16:58,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:58,b'RT @TikTokTrump_: Why??? Why couldn\xe2\x80\x99t they just let the beautiful and peaceful memorial continue? \xf0\x9f\x92\x94\xf0\x9f\x98\x94 #JusticeForElijah #EndPoliceBrutality\xe2\x80\xa6'
2020-06-29 15:16:58,"b""RT @NineTheFoxaroo: Well Hey Hey Hey, it's my 29th Birthday today, let's all celebrate by:\n\nRemembering that #BlackLivesMatter And #BlackTr\xe2\x80\xa6"""
2020-06-29 15:16:58,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:58,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:58,b'RT @PalayeRoyale: Wake up. \n\nBe the change; continue to use your voice for change. We need to continue to abolish hate; adopt love.\n\n#Black\xe2\x80\xa6'
2020-06-29 15:16:58,"b'RT @giannavybe: Due to #COVID19 aka #coronavirus I\xe2\x80\x99m sending the first 700 people to like &amp; retweet this with $700 to $1,700 through  CashA\xe2\x80\xa6'"
2020-06-29 15:16:57,b'RT @balleralert: Aurora Police denied tear gassing an #ElijahMcClain protest. Videos determined that was a LIE. #BlackLivesMatter https://t\xe2\x80\xa6'
2020-06-29 15:16:57,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:57,b'RT @KatVellos: I wish all white people could get as fed up  and angry about racism and police brutality as this lady is about wearing a mas\xe2\x80\xa6'
2020-06-29 15:16:57,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:57,b'RT @boufont_zak: @GMB @piersmorgan @RLong_Bailey FACTS\n\nUS police are trained by IDF.\n\nIDF do use the knee in the neck hold.\n\nUS police use\xe2\x80\xa6'
2020-06-29 15:16:56,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:56,b'RT @4As: How have current events impacted your organization\xe2\x80\x99s psychological safety? Join #4As @simonsezyes &amp; @thelivesofmen\xe2\x80\x99s @Jason__Rosar\xe2\x80\xa6'
2020-06-29 15:16:56,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know why these aren\xe2\x80\x99t trending anymore, but across the country #BlackLivesMatter protests haven\xe2\x80\x99t stopped.\n\nThis\xe2\x80\xa6'"
2020-06-29 15:16:56,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:55,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know why these aren\xe2\x80\x99t trending anymore, but across the country #BlackLivesMatter protests haven\xe2\x80\x99t stopped.\n\nThis\xe2\x80\xa6'"
2020-06-29 15:16:55,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know how #BlackLivesMatter protests stopped showing up on our TLs, but there were protests today in:\n\nNYC\nPhilly\xe2\x80\xa6'"
2020-06-29 15:16:55,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:55,"b'@RealJamesWoods The first part is out of context, evidently he was quoting someone else. #YouAintBlack #JimCrowJoe\xe2\x80\xa6 https://t.co/lmSpZPq7KX'"
2020-06-29 15:16:55,"b""RT @karl_trotsky: If this doesn't lift the spirits then nothing will. \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\n#BlackLivesMatter https://t.co/nXTc9bn9Me"""
2020-06-29 15:16:55,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
